id_txn,id_comercio,id_cliente,fecha_hora,monto_total,costo_estimado,ganancia_neta,categoria_compra,estado,metodo_pago
TXN-005368,COM-001,CLI-1-085,2026-02-05 11:15,2.19,1.35,0.84,Snacks,Exitosa,QR Deuna
TXN-005369,COM-001,CLI-1-061,2026-02-05 19:40,7.83,4.78,3.05,Granos,Exitosa,QR Deuna
TXN-005370,COM-001,CLI-1-034,2026-02-05 13:59,0.73,0.48,0.25,Snacks,Exitosa,QR Deuna
TXN-005371,COM-001,CLI-1-078,2026-02-05 12:24,2.61,1.77,0.84,Granos,Exitosa,QR Deuna
TXN-005372,COM-001,CLI-1-099,2026-02-05 12:27,7.83,5.4,2.43,Granos,Exitosa,QR Deuna
TXN-005373,COM-001,CLI-1-009,2026-02-05 19:37,2.62,1.79,0.83,Bebidas,Exitosa,QR Deuna
TXN-005374,COM-001,CLI-1-081,2026-02-05 11:29,2.19,1.34,0.85,Snacks,Exitosa,QR Deuna
TXN-005375,COM-001,CLI-1-002,2026-02-05 13:46,0.73,0.45,0.28,Snacks,Exitosa,QR Deuna
TXN-005376,COM-001,CLI-1-076,2026-02-05 12:37,2.62,1.72,0.9,Bebidas,Exitosa,QR Deuna
TXN-005377,COM-001,CLI-1-044,2026-02-05 12:05,0.73,0.48,0.25,Snacks,Exitosa,Transferencia
TXN-005378,COM-001,CLI-1-031,2026-02-05 11:53,1.31,0.89,0.42,Bebidas,Exitosa,QR Deuna
TXN-005379,COM-001,CLI-1-019,2026-02-05 12:43,3.93,2.58,1.35,Bebidas,Exitosa,QR Deuna
TXN-005380,COM-001,CLI-1-058,2026-02-06 15:56,1.46,0.92,0.54,Snacks,Exitosa,QR Deuna
TXN-005381,COM-001,CLI-1-035,2026-02-06 18:01,0.73,0.5,0.23,Snacks,Exitosa,QR Deuna
TXN-005382,COM-001,CLI-1-074,2026-02-06 18:30,7.83,4.84,2.99,Granos,Exitosa,Transferencia
TXN-005383,COM-001,CLI-1-031,2026-02-06 17:06,2.19,1.43,0.76,Snacks,Exitosa,QR Deuna
TXN-005384,COM-001,CLI-1-029,2026-02-06 13:16,3.93,2.39,1.54,Bebidas,Exitosa,Transferencia
TXN-005385,COM-001,CLI-1-078,2026-02-06 15:03,2.19,1.37,0.82,Snacks,Exitosa,QR Deuna
TXN-005386,COM-001,CLI-1-027,2026-02-06 10:06,2.19,1.44,0.75,Snacks,Exitosa,QR Deuna
TXN-005387,COM-001,CLI-1-046,2026-02-06 13:58,2.62,1.59,1.03,Bebidas,Exitosa,QR Deuna
TXN-005388,COM-001,CLI-1-083,2026-02-06 15:46,1.46,1.01,0.45,Snacks,Exitosa,QR Deuna
TXN-005389,COM-001,CLI-1-055,2026-02-06 15:15,2.61,1.74,0,Granos,Reversada,QR Deuna
TXN-005390,COM-001,CLI-1-089,2026-02-06 18:35,5.22,3.64,1.58,Granos,Exitosa,Transferencia
TXN-005391,COM-001,CLI-1-007,2026-02-06 10:36,3.93,2.69,1.24,Bebidas,Exitosa,Transferencia
TXN-005392,COM-001,CLI-1-064,2026-02-06 12:14,1.46,1.0,0.46,Snacks,Exitosa,QR Deuna
TXN-005393,COM-001,CLI-1-079,2026-02-06 13:54,2.62,1.62,1.0,Bebidas,Exitosa,QR Deuna
TXN-005394,COM-001,CLI-1-057,2026-02-06 19:33,2.62,1.83,0.79,Bebidas,Exitosa,QR Deuna
TXN-005395,COM-001,CLI-1-009,2026-02-07 12:10,3.93,2.52,1.41,Bebidas,Exitosa,QR Deuna
TXN-005396,COM-001,CLI-1-015,2026-02-07 09:33,1.31,0.79,0.52,Bebidas,Exitosa,QR Deuna
TXN-005397,COM-001,CLI-1-076,2026-02-07 15:41,1.46,1.01,0.45,Snacks,Exitosa,QR Deuna
TXN-005398,COM-001,CLI-1-094,2026-02-07 18:57,3.93,2.59,1.34,Bebidas,Exitosa,QR Deuna
TXN-005399,COM-001,CLI-1-005,2026-02-07 11:27,0.73,0.48,0.25,Snacks,Exitosa,QR Deuna
TXN-005400,COM-001,CLI-1-011,2026-02-07 09:39,1.46,0.9,0.56,Snacks,Exitosa,QR Deuna
TXN-005401,COM-001,CLI-1-053,2026-02-07 16:57,2.19,1.53,0.66,Snacks,Exitosa,QR Deuna
TXN-005402,COM-001,CLI-1-057,2026-02-07 10:12,2.19,1.43,0.76,Snacks,Exitosa,Transferencia
TXN-005403,COM-001,CLI-1-005,2026-02-07 11:43,2.61,1.8,0.81,Granos,Exitosa,QR Deuna
TXN-005404,COM-001,CLI-1-001,2026-02-07 10:48,7.83,5.32,2.51,Granos,Exitosa,QR Deuna
TXN-005405,COM-001,CLI-1-033,2026-02-07 16:01,7.83,4.95,2.88,Granos,Exitosa,QR Deuna
TXN-005406,COM-001,CLI-1-090,2026-02-07 11:22,2.61,1.71,0.9,Granos,Exitosa,QR Deuna
TXN-005407,COM-001,CLI-1-026,2026-02-07 09:39,2.61,1.73,0.88,Granos,Exitosa,QR Deuna
TXN-005408,COM-001,CLI-1-070,2026-02-07 09:42,5.22,3.42,1.8,Granos,Exitosa,QR Deuna
TXN-005409,COM-001,CLI-1-087,2026-02-07 19:28,7.83,4.74,3.09,Granos,Exitosa,QR Deuna
TXN-005410,COM-001,CLI-1-001,2026-02-07 15:02,3.93,2.65,1.28,Bebidas,Exitosa,Transferencia
TXN-005411,COM-001,CLI-1-040,2026-02-07 14:40,7.83,4.98,2.85,Granos,Exitosa,QR Deuna
TXN-005412,COM-001,CLI-1-001,2026-02-07 09:20,2.61,1.75,0.86,Granos,Exitosa,QR Deuna
TXN-005413,COM-001,CLI-1-084,2026-02-07 15:29,7.83,5.18,2.65,Granos,Exitosa,Transferencia
TXN-005414,COM-001,CLI-1-078,2026-02-07 13:14,7.83,5.45,2.38,Granos,Exitosa,QR Deuna
TXN-005415,COM-001,CLI-1-043,2026-02-07 10:00,2.19,1.44,0.75,Snacks,Exitosa,QR Deuna
TXN-005416,COM-001,CLI-1-063,2026-02-07 19:26,5.22,3.64,1.58,Granos,Exitosa,QR Deuna
TXN-005417,COM-001,CLI-1-011,2026-02-07 10:00,1.31,0.88,0.43,Bebidas,Exitosa,QR Deuna
TXN-005418,COM-001,CLI-1-054,2026-02-07 19:29,3.93,2.6,1.33,Bebidas,Exitosa,QR Deuna
TXN-005419,COM-001,CLI-1-078,2026-02-07 17:39,5.22,3.32,1.9,Granos,Exitosa,QR Deuna
TXN-005420,COM-001,CLI-1-047,2026-02-07 11:31,0.73,0.48,0.25,Snacks,Exitosa,QR Deuna
TXN-005421,COM-001,CLI-1-053,2026-02-07 16:34,1.31,0.79,0.52,Bebidas,Exitosa,Transferencia
TXN-005422,COM-001,CLI-1-041,2026-02-08 09:51,3.93,2.46,1.47,Bebidas,Exitosa,QR Deuna
TXN-005423,COM-001,CLI-1-093,2026-02-08 19:05,1.31,0.81,0.5,Bebidas,Exitosa,QR Deuna
TXN-005424,COM-001,CLI-1-071,2026-02-08 09:13,5.22,3.48,1.74,Granos,Exitosa,QR Deuna
TXN-005425,COM-001,CLI-1-100,2026-02-08 19:47,1.31,0.91,0.4,Bebidas,Exitosa,QR Deuna
TXN-005426,COM-001,CLI-1-092,2026-02-08 11:01,5.22,3.3,1.92,Granos,Exitosa,QR Deuna
TXN-005427,COM-001,CLI-1-063,2026-02-08 10:59,7.83,5.2,2.63,Granos,Exitosa,QR Deuna
TXN-005428,COM-001,CLI-1-084,2026-02-08 16:01,5.22,3.19,2.03,Granos,Exitosa,Transferencia
TXN-005429,COM-001,CLI-1-071,2026-02-08 11:36,0.73,0.48,0.25,Snacks,Exitosa,Transferencia
TXN-005430,COM-001,CLI-1-073,2026-02-08 17:26,7.83,4.81,3.02,Granos,Exitosa,QR Deuna
TXN-005431,COM-001,CLI-1-059,2026-02-08 13:19,0.73,0.44,0.29,Snacks,Exitosa,Transferencia
TXN-005432,COM-001,CLI-1-031,2026-02-08 18:52,1.46,0.9,0.56,Snacks,Exitosa,QR Deuna
TXN-005433,COM-001,CLI-1-087,2026-02-08 16:29,2.19,1.42,0.77,Snacks,Exitosa,QR Deuna
TXN-005434,COM-001,CLI-1-008,2026-02-08 19:06,3.93,2.53,1.4,Bebidas,Exitosa,QR Deuna
TXN-005435,COM-001,CLI-1-008,2026-02-08 19:31,7.83,5.26,2.57,Granos,Exitosa,QR Deuna
TXN-005436,COM-001,CLI-1-062,2026-02-08 10:15,1.46,0.9,0.56,Snacks,Exitosa,QR Deuna
TXN-005437,COM-001,CLI-1-092,2026-02-08 15:16,1.46,1.02,0.44,Snacks,Exitosa,Transferencia
TXN-005438,COM-001,CLI-1-085,2026-02-08 12:21,2.62,1.72,0.9,Bebidas,Exitosa,QR Deuna
TXN-005439,COM-001,CLI-1-080,2026-02-08 10:25,5.22,3.58,1.64,Granos,Exitosa,QR Deuna
TXN-005440,COM-001,CLI-1-076,2026-02-09 17:21,3.93,2.51,1.42,Bebidas,Exitosa,QR Deuna
TXN-005441,COM-001,CLI-1-056,2026-02-09 16:00,2.62,1.68,0.94,Bebidas,Exitosa,QR Deuna
TXN-005442,COM-001,CLI-1-039,2026-02-09 19:45,2.61,1.78,0.83,Granos,Exitosa,Transferencia
TXN-005443,COM-001,CLI-1-014,2026-02-09 19:10,2.62,1.67,0.95,Bebidas,Exitosa,QR Deuna
TXN-005444,COM-001,CLI-1-061,2026-02-09 13:38,7.83,5.02,2.81,Granos,Exitosa,QR Deuna
TXN-005445,COM-001,CLI-1-086,2026-02-09 19:41,2.62,1.71,0.91,Bebidas,Exitosa,QR Deuna
TXN-005446,COM-001,CLI-1-073,2026-02-09 17:01,2.19,1.47,0.72,Snacks,Exitosa,QR Deuna
TXN-005447,COM-001,CLI-1-064,2026-02-09 11:12,2.62,1.7,0.92,Bebidas,Exitosa,QR Deuna
TXN-005448,COM-001,CLI-1-030,2026-02-09 16:48,3.93,2.41,1.52,Bebidas,Exitosa,QR Deuna
TXN-005449,COM-001,CLI-1-094,2026-02-09 16:04,2.19,1.46,0.73,Snacks,Exitosa,QR Deuna
TXN-005450,COM-001,CLI-1-080,2026-02-09 08:06,5.22,3.47,1.75,Granos,Exitosa,QR Deuna
TXN-005451,COM-001,CLI-1-058,2026-02-09 16:51,1.31,0.89,0.42,Bebidas,Exitosa,Transferencia
TXN-005452,COM-001,CLI-1-077,2026-02-09 10:47,5.22,3.56,1.66,Granos,Exitosa,Transferencia
TXN-005453,COM-001,CLI-1-077,2026-02-09 17:18,3.93,2.67,1.26,Bebidas,Exitosa,QR Deuna
TXN-005454,COM-001,CLI-1-039,2026-02-09 15:34,2.62,1.64,0.98,Bebidas,Exitosa,QR Deuna
TXN-005455,COM-001,CLI-1-082,2026-02-09 13:57,0.73,0.44,0.29,Snacks,Exitosa,QR Deuna
TXN-005456,COM-001,CLI-1-054,2026-02-09 08:47,3.93,2.61,1.32,Bebidas,Exitosa,QR Deuna
TXN-005457,COM-001,CLI-1-091,2026-02-09 18:40,2.19,1.32,0.87,Snacks,Exitosa,QR Deuna
TXN-005458,COM-001,CLI-1-042,2026-02-09 11:01,2.62,1.59,1.03,Bebidas,Exitosa,QR Deuna
TXN-005459,COM-001,CLI-1-099,2026-02-09 17:24,2.61,1.77,0.84,Granos,Exitosa,QR Deuna
TXN-005460,COM-001,CLI-1-001,2026-02-09 08:09,3.93,2.46,1.47,Bebidas,Exitosa,QR Deuna
TXN-005461,COM-001,CLI-1-055,2026-02-09 11:59,5.22,3.56,1.66,Granos,Exitosa,QR Deuna
TXN-005462,COM-001,CLI-1-046,2026-02-10 13:11,1.31,0.9,0.41,Bebidas,Exitosa,Transferencia
TXN-005463,COM-001,CLI-1-085,2026-02-10 18:40,3.93,2.49,1.44,Bebidas,Exitosa,QR Deuna
TXN-005464,COM-001,CLI-1-035,2026-02-10 10:52,0.73,0.51,0.22,Snacks,Exitosa,QR Deuna
TXN-005465,COM-001,CLI-1-042,2026-02-10 19:22,3.93,2.56,1.37,Bebidas,Exitosa,QR Deuna
TXN-005466,COM-001,CLI-1-077,2026-02-10 15:01,7.83,5.43,2.4,Granos,Exitosa,Transferencia
TXN-005467,COM-001,CLI-1-015,2026-02-10 13:13,2.61,1.72,0.89,Granos,Exitosa,QR Deuna
TXN-005468,COM-001,CLI-1-035,2026-02-10 13:20,1.31,0.9,0.41,Bebidas,Exitosa,QR Deuna
TXN-005469,COM-001,CLI-1-005,2026-02-10 14:13,2.62,1.8,0.82,Bebidas,Exitosa,QR Deuna
TXN-005470,COM-001,CLI-1-036,2026-02-10 12:47,5.22,3.43,1.79,Granos,Exitosa,QR Deuna
TXN-005471,COM-001,CLI-1-082,2026-02-10 18:32,1.46,0.95,0.51,Snacks,Exitosa,QR Deuna
TXN-005472,COM-001,CLI-1-075,2026-02-10 16:00,7.83,5.0,2.83,Granos,Exitosa,Transferencia
TXN-005473,COM-001,CLI-1-032,2026-02-10 15:03,2.61,1.64,0.97,Granos,Exitosa,QR Deuna
TXN-005474,COM-001,CLI-1-081,2026-02-10 09:19,2.19,1.41,0.78,Snacks,Exitosa,QR Deuna
TXN-005475,COM-001,CLI-1-071,2026-02-10 17:32,5.22,3.62,1.6,Granos,Exitosa,Transferencia
TXN-005476,COM-001,CLI-1-045,2026-02-10 13:32,2.61,1.82,0.79,Granos,Exitosa,QR Deuna
TXN-005477,COM-001,CLI-1-034,2026-02-10 10:04,2.62,1.63,0.99,Bebidas,Exitosa,QR Deuna
TXN-005478,COM-001,CLI-1-089,2026-02-10 18:07,1.46,0.99,0.47,Snacks,Exitosa,QR Deuna
TXN-005479,COM-001,CLI-1-087,2026-02-10 17:54,2.61,1.73,0.88,Granos,Exitosa,QR Deuna
TXN-005480,COM-001,CLI-1-016,2026-02-10 19:42,5.22,3.47,1.75,Granos,Exitosa,QR Deuna
TXN-005481,COM-001,CLI-1-017,2026-02-10 11:36,2.19,1.4,0.79,Snacks,Exitosa,QR Deuna
TXN-005482,COM-001,CLI-1-059,2026-02-11 14:27,5.22,3.47,1.75,Granos,Exitosa,QR Deuna
TXN-005483,COM-001,CLI-1-100,2026-02-11 18:45,2.61,1.65,0.96,Granos,Exitosa,QR Deuna
TXN-005484,COM-001,CLI-1-099,2026-02-11 09:19,2.62,1.79,0.83,Bebidas,Exitosa,Transferencia
TXN-005485,COM-001,CLI-1-058,2026-02-11 15:16,2.62,1.71,0.91,Bebidas,Exitosa,QR Deuna
TXN-005486,COM-001,CLI-1-034,2026-02-11 16:24,7.83,4.79,3.04,Granos,Exitosa,QR Deuna
TXN-005487,COM-001,CLI-1-055,2026-02-11 08:37,1.46,0.92,0.54,Snacks,Exitosa,QR Deuna
TXN-005488,COM-001,CLI-1-046,2026-02-11 09:43,1.46,1.01,0.45,Snacks,Exitosa,QR Deuna
TXN-005489,COM-001,CLI-1-034,2026-02-11 14:31,1.46,1.0,0.46,Snacks,Exitosa,Transferencia
TXN-005490,COM-001,CLI-1-096,2026-02-11 19:38,0.73,0.46,0.27,Snacks,Exitosa,QR Deuna
TXN-005491,COM-001,CLI-1-076,2026-02-11 18:46,7.83,5.04,2.79,Granos,Exitosa,QR Deuna
TXN-005492,COM-001,CLI-1-053,2026-02-11 12:17,2.61,1.77,0.84,Granos,Exitosa,QR Deuna
TXN-005493,COM-001,CLI-1-060,2026-02-11 14:18,2.19,1.32,0.87,Snacks,Exitosa,QR Deuna
TXN-005494,COM-001,CLI-1-077,2026-02-11 18:53,3.93,2.58,1.35,Bebidas,Exitosa,QR Deuna
TXN-005495,COM-001,CLI-1-045,2026-02-11 16:31,0.73,0.49,0.24,Snacks,Exitosa,Transferencia
TXN-005496,COM-001,CLI-1-088,2026-02-11 13:42,5.22,3.27,1.95,Granos,Exitosa,QR Deuna
TXN-005497,COM-001,CLI-1-069,2026-02-11 19:09,2.19,1.35,0.84,Snacks,Exitosa,QR Deuna
TXN-005498,COM-001,CLI-1-034,2026-02-11 17:53,0.73,0.49,0.24,Snacks,Exitosa,Transferencia
TXN-005499,COM-001,CLI-1-099,2026-02-11 12:52,2.62,1.64,0.98,Bebidas,Exitosa,QR Deuna
TXN-005500,COM-001,CLI-1-100,2026-02-11 19:34,3.93,2.6,1.33,Bebidas,Exitosa,QR Deuna
TXN-005501,COM-001,CLI-1-095,2026-02-12 16:09,1.31,0.84,0.47,Bebidas,Exitosa,Transferencia
TXN-005502,COM-001,CLI-1-069,2026-02-12 13:54,0.73,0.51,0.22,Snacks,Exitosa,QR Deuna
TXN-005503,COM-001,CLI-1-030,2026-02-12 19:40,1.31,0.89,0.42,Bebidas,Exitosa,QR Deuna
TXN-005504,COM-001,CLI-1-054,2026-02-12 10:26,3.93,2.62,1.31,Bebidas,Exitosa,Transferencia
TXN-005505,COM-001,CLI-1-020,2026-02-12 14:56,2.62,1.73,0.89,Bebidas,Exitosa,QR Deuna
TXN-005506,COM-001,CLI-1-012,2026-02-12 19:24,2.19,1.45,0.74,Snacks,Exitosa,Transferencia
TXN-005507,COM-001,CLI-1-083,2026-02-12 09:36,0.73,0.46,0.27,Snacks,Exitosa,QR Deuna
TXN-005508,COM-001,CLI-1-064,2026-02-12 18:40,2.19,1.45,0.74,Snacks,Exitosa,QR Deuna
TXN-005509,COM-001,CLI-1-038,2026-02-12 18:25,3.93,2.66,1.27,Bebidas,Exitosa,QR Deuna
TXN-005510,COM-001,CLI-1-053,2026-02-12 15:05,2.19,1.33,0.86,Snacks,Exitosa,QR Deuna
TXN-005511,COM-001,CLI-1-100,2026-02-12 19:46,1.31,0.88,0.43,Bebidas,Exitosa,Transferencia
TXN-005512,COM-001,CLI-1-011,2026-02-13 14:39,2.61,1.76,0.85,Granos,Exitosa,QR Deuna
TXN-005513,COM-001,CLI-1-036,2026-02-13 18:04,5.22,3.51,1.71,Granos,Exitosa,QR Deuna
TXN-005514,COM-001,CLI-1-065,2026-02-13 17:04,1.46,1.02,0.44,Snacks,Exitosa,Transferencia
TXN-005515,COM-001,CLI-1-082,2026-02-13 18:42,1.46,0.96,0.5,Snacks,Exitosa,QR Deuna
TXN-005516,COM-001,CLI-1-034,2026-02-13 17:05,0.73,0.5,0.23,Snacks,Exitosa,QR Deuna
TXN-005517,COM-001,CLI-1-053,2026-02-13 08:44,1.46,0.89,0.57,Snacks,Exitosa,QR Deuna
TXN-005518,COM-001,CLI-1-013,2026-02-13 10:31,2.61,1.76,0.85,Granos,Exitosa,QR Deuna
TXN-005519,COM-001,CLI-1-014,2026-02-13 12:17,2.62,1.62,1.0,Bebidas,Exitosa,QR Deuna
TXN-005520,COM-001,CLI-1-091,2026-02-13 13:13,1.31,0.81,0.5,Bebidas,Exitosa,QR Deuna
TXN-005521,COM-001,CLI-1-014,2026-02-13 09:38,5.22,3.42,1.8,Granos,Exitosa,QR Deuna
TXN-005522,COM-001,CLI-1-043,2026-02-13 19:06,2.61,1.67,0.94,Granos,Exitosa,QR Deuna
TXN-005523,COM-001,CLI-1-067,2026-02-13 16:08,2.19,1.51,0.68,Snacks,Exitosa,QR Deuna
TXN-005524,COM-001,CLI-1-092,2026-02-13 12:59,2.62,1.63,0.99,Bebidas,Exitosa,QR Deuna
TXN-005525,COM-001,CLI-1-017,2026-02-13 15:50,2.19,1.52,0.67,Snacks,Exitosa,QR Deuna
TXN-005526,COM-001,CLI-1-055,2026-02-13 08:51,1.46,0.99,0.47,Snacks,Exitosa,QR Deuna
TXN-005527,COM-001,CLI-1-011,2026-02-13 08:12,2.62,1.79,0.83,Bebidas,Exitosa,QR Deuna
TXN-005528,COM-001,CLI-1-075,2026-02-13 18:25,2.61,1.74,0.87,Granos,Exitosa,QR Deuna
TXN-005529,COM-001,CLI-1-055,2026-02-13 12:53,5.22,3.35,1.87,Granos,Exitosa,QR Deuna
TXN-005530,COM-001,CLI-1-062,2026-02-13 09:56,2.62,1.57,1.05,Bebidas,Exitosa,QR Deuna
TXN-005531,COM-001,CLI-1-007,2026-02-13 18:36,0.73,0.5,0.23,Snacks,Exitosa,QR Deuna
TXN-005532,COM-001,CLI-1-090,2026-02-13 14:16,2.62,1.8,0,Bebidas,Reversada,QR Deuna
TXN-005533,COM-001,CLI-1-072,2026-02-13 09:14,2.62,1.64,0.98,Bebidas,Exitosa,QR Deuna
TXN-005534,COM-001,CLI-1-087,2026-02-13 19:04,2.61,1.7,0.91,Granos,Exitosa,QR Deuna
TXN-005535,COM-001,CLI-1-047,2026-02-14 14:38,3.93,2.4,1.53,Bebidas,Exitosa,Transferencia
TXN-005536,COM-001,CLI-1-011,2026-02-14 10:23,2.61,1.73,0.88,Granos,Exitosa,QR Deuna
TXN-005537,COM-001,CLI-1-051,2026-02-14 19:51,0.73,0.44,0.29,Snacks,Exitosa,Transferencia
TXN-005538,COM-001,CLI-1-029,2026-02-14 10:40,2.19,1.31,0,Snacks,Reversada,Transferencia
TXN-005539,COM-001,CLI-1-002,2026-02-14 19:51,1.46,1.02,0.44,Snacks,Exitosa,QR Deuna
TXN-005540,COM-001,CLI-1-048,2026-02-14 12:10,5.22,3.6,1.62,Granos,Exitosa,QR Deuna
TXN-005541,COM-001,CLI-1-077,2026-02-14 18:38,2.61,1.57,1.04,Granos,Exitosa,QR Deuna
TXN-005542,COM-001,CLI-1-073,2026-02-14 13:10,7.83,5.31,2.52,Granos,Exitosa,QR Deuna
TXN-005543,COM-001,CLI-1-016,2026-02-14 13:35,5.22,3.3,1.92,Granos,Exitosa,QR Deuna
TXN-005544,COM-001,CLI-1-001,2026-02-14 09:07,1.31,0.89,0.42,Bebidas,Exitosa,QR Deuna
TXN-005545,COM-001,CLI-1-091,2026-02-14 18:56,5.22,3.28,1.94,Granos,Exitosa,QR Deuna
TXN-005546,COM-001,CLI-1-077,2026-02-14 13:52,2.19,1.32,0.87,Snacks,Exitosa,Transferencia
TXN-005547,COM-001,CLI-1-078,2026-02-14 12:15,1.46,0.92,0.54,Snacks,Exitosa,Transferencia
TXN-005548,COM-001,CLI-1-009,2026-02-14 19:13,3.93,2.61,1.32,Bebidas,Exitosa,Transferencia
TXN-005549,COM-001,CLI-1-071,2026-02-15 19:23,1.31,0.82,0.49,Bebidas,Exitosa,QR Deuna
TXN-005550,COM-001,CLI-1-083,2026-02-15 16:44,0.73,0.48,0.25,Snacks,Exitosa,Transferencia
TXN-005551,COM-001,CLI-1-087,2026-02-15 12:23,3.93,2.41,1.52,Bebidas,Exitosa,QR Deuna
TXN-005552,COM-001,CLI-1-042,2026-02-15 12:00,1.46,1.01,0.45,Snacks,Exitosa,QR Deuna
TXN-005553,COM-001,CLI-1-082,2026-02-15 19:21,2.61,1.7,0.91,Granos,Exitosa,QR Deuna
TXN-005554,COM-001,CLI-1-088,2026-02-15 10:29,2.61,1.74,0.87,Granos,Exitosa,QR Deuna
TXN-005555,COM-001,CLI-1-084,2026-02-15 14:07,7.83,4.72,3.11,Granos,Exitosa,QR Deuna
TXN-005556,COM-001,CLI-1-055,2026-02-15 09:48,7.83,4.89,2.94,Granos,Exitosa,Transferencia
TXN-005557,COM-001,CLI-1-041,2026-02-15 14:15,0.73,0.49,0.24,Snacks,Exitosa,QR Deuna
TXN-005558,COM-001,CLI-1-076,2026-02-15 11:20,3.93,2.48,1.45,Bebidas,Exitosa,QR Deuna
TXN-005559,COM-001,CLI-1-014,2026-02-15 19:29,5.22,3.18,2.04,Granos,Exitosa,Transferencia
TXN-005560,COM-001,CLI-1-027,2026-02-15 19:52,2.61,1.62,0.99,Granos,Exitosa,Transferencia
TXN-005561,COM-001,CLI-1-012,2026-02-15 17:47,1.46,0.92,0.54,Snacks,Exitosa,QR Deuna
TXN-005562,COM-001,CLI-1-071,2026-02-15 14:14,5.22,3.63,1.59,Granos,Exitosa,QR Deuna
TXN-005563,COM-001,CLI-1-044,2026-02-15 14:09,0.73,0.47,0.26,Snacks,Exitosa,QR Deuna
TXN-005564,COM-001,CLI-1-096,2026-02-15 13:35,2.61,1.71,0.9,Granos,Exitosa,QR Deuna
TXN-005565,COM-001,CLI-1-094,2026-02-15 15:00,1.31,0.9,0.41,Bebidas,Exitosa,QR Deuna
TXN-005566,COM-001,CLI-1-014,2026-02-15 13:19,1.46,0.98,0.48,Snacks,Exitosa,Transferencia
TXN-005567,COM-001,CLI-1-007,2026-02-15 12:46,0.73,0.47,0.26,Snacks,Exitosa,QR Deuna
TXN-005568,COM-001,CLI-1-006,2026-02-15 14:34,2.61,1.78,0.83,Granos,Exitosa,QR Deuna
TXN-005569,COM-001,CLI-1-039,2026-02-15 13:06,0.73,0.51,0.22,Snacks,Exitosa,QR Deuna
TXN-005570,COM-001,CLI-1-099,2026-02-15 14:01,3.93,2.45,1.48,Bebidas,Exitosa,QR Deuna
TXN-005571,COM-001,CLI-1-079,2026-02-15 19:50,0.73,0.5,0.23,Snacks,Exitosa,QR Deuna
TXN-005572,COM-001,CLI-1-080,2026-02-15 14:04,3.93,2.38,1.55,Bebidas,Exitosa,QR Deuna
TXN-005573,COM-001,CLI-1-079,2026-02-15 09:54,2.19,1.32,0.87,Snacks,Exitosa,QR Deuna
TXN-005574,COM-001,CLI-1-071,2026-02-15 15:40,2.62,1.79,0.83,Bebidas,Exitosa,QR Deuna
TXN-005575,COM-001,CLI-1-099,2026-02-16 08:05,3.93,2.48,1.45,Bebidas,Exitosa,QR Deuna
TXN-005576,COM-001,CLI-1-100,2026-02-16 17:57,7.83,5.04,2.79,Granos,Exitosa,QR Deuna
TXN-005577,COM-001,CLI-1-010,2026-02-16 15:04,2.62,1.8,0.82,Bebidas,Exitosa,QR Deuna
TXN-005578,COM-001,CLI-1-031,2026-02-16 08:22,7.83,5.26,2.57,Granos,Exitosa,QR Deuna
TXN-005579,COM-001,CLI-1-010,2026-02-16 09:16,0.73,0.46,0.27,Snacks,Exitosa,QR Deuna
TXN-005580,COM-001,CLI-1-045,2026-02-16 18:29,3.93,2.61,1.32,Bebidas,Exitosa,QR Deuna
TXN-005581,COM-001,CLI-1-004,2026-02-16 11:57,1.31,0.89,0.42,Bebidas,Exitosa,QR Deuna
TXN-005582,COM-001,CLI-1-055,2026-02-16 13:00,2.62,1.6,1.02,Bebidas,Exitosa,QR Deuna
TXN-005583,COM-001,CLI-1-015,2026-02-16 11:40,0.73,0.48,0.25,Snacks,Exitosa,QR Deuna
TXN-005584,COM-001,CLI-1-016,2026-02-16 16:25,2.61,1.66,0.95,Granos,Exitosa,QR Deuna
TXN-005585,COM-001,CLI-1-098,2026-02-16 12:37,3.93,2.42,1.51,Bebidas,Exitosa,QR Deuna
TXN-005586,COM-001,CLI-1-010,2026-02-16 09:51,2.61,1.76,0.85,Granos,Exitosa,Transferencia
TXN-005587,COM-001,CLI-1-013,2026-02-16 09:23,2.62,1.71,0.91,Bebidas,Exitosa,QR Deuna
TXN-005588,COM-001,CLI-1-070,2026-02-17 08:41,3.93,2.74,1.19,Bebidas,Exitosa,QR Deuna
TXN-005589,COM-001,CLI-1-076,2026-02-17 12:09,3.93,2.36,1.57,Bebidas,Exitosa,QR Deuna
TXN-005590,COM-001,CLI-1-056,2026-02-17 10:13,5.22,3.23,1.99,Granos,Exitosa,Transferencia
TXN-005591,COM-001,CLI-1-091,2026-02-17 11:29,2.62,1.75,0.87,Bebidas,Exitosa,QR Deuna
TXN-005592,COM-001,CLI-1-037,2026-02-17 11:44,2.62,1.63,0.99,Bebidas,Exitosa,QR Deuna
TXN-005593,COM-001,CLI-1-084,2026-02-17 18:11,0.73,0.49,0.24,Snacks,Exitosa,QR Deuna
TXN-005594,COM-001,CLI-1-038,2026-02-17 12:12,3.93,2.51,1.42,Bebidas,Exitosa,QR Deuna
TXN-005595,COM-001,CLI-1-005,2026-02-17 15:07,1.31,0.84,0.47,Bebidas,Exitosa,QR Deuna
TXN-005596,COM-001,CLI-1-068,2026-02-17 09:19,2.62,1.67,0.95,Bebidas,Exitosa,Transferencia
